manager,season,gw,gw_points,total_points,avg_last3,avg_last5,std_last5,final_points
charliebn,2023,6,65,341,62.0,54.6,16.742162345408076,2215.0
charliebn,2023,7,55,396,54.0,56.4,16.056151469141042,2215.0
charliebn,2023,8,35,431,51.666666666666664,55.2,17.64086165695996,2215.0
charliebn,2023,9,108,539,66.0,61.0,28.71410803072246,2215.0
charliebn,2023,10,60,599,67.66666666666667,64.6,26.801119379608007,2215.0
charliebn,2023,11,32,631,66.66666666666667,58.0,30.487702438852292,2215.0
charliebn,2023,12,52,683,48.0,57.4,30.59084830468093,2215.0
charliebn,2023,13,50,733,44.666666666666664,60.4,28.50964748992874,2215.0
charliebn,2023,14,46,779,49.333333333333336,48.0,10.295630140986995,2215.0
charliebn,2023,15,50,829,48.666666666666664,46.0,8.124038404635954,2215.0
charliebn,2023,16,67,896,54.333333333333336,53.0,8.124038404635954,2215.0
charliebn,2023,17,47,943,54.666666666666664,52.0,8.573214099741117,2215.0
charliebn,2023,18,38,981,50.666666666666664,49.6,10.691117808723272,2215.0
charliebn,2023,19,43,1024,42.666666666666664,49.0,11.022703842524297,2215.0
charliebn,2023,20,80,1104,53.666666666666664,55.0,17.790446874657192,2215.0
charliebn,2023,21,35,1139,52.666666666666664,48.6,18.146625030566977,2215.0
charliebn,2023,22,45,1184,53.333333333333336,48.2,18.21263297823793,2215.0
charliebn,2023,23,81,1265,53.666666666666664,56.8,21.959052802887467,2215.0
charliebn,2023,24,66,1331,64.0,61.4,20.719555979798407,2215.0
charliebn,2023,25,89,1420,78.66666666666667,63.2,23.004347415216976,2215.0
charliebn,2023,26,70,1490,75.0,70.2,16.75410397484747,2215.0
charliebn,2023,27,48,1538,69.0,70.8,15.642889758609176,2215.0
charliebn,2023,28,54,1592,57.333333333333336,65.4,15.899685531481428,2215.0
charliebn,2023,29,19,1611,40.333333333333336,56.0,26.08639492149116,2215.0
charliebn,2023,30,37,1648,36.666666666666664,45.6,19.060430215501427,2215.0
charliebn,2023,31,45,1693,33.666666666666664,40.6,13.538833036861035,2215.0
charliebn,2023,32,61,1754,47.666666666666664,43.2,16.28496238865782,2215.0
charliebn,2023,33,45,1799,50.333333333333336,41.4,15.257784898208515,2215.0
charliebn,2023,34,130,1929,78.66666666666667,63.6,38.12872932579841,2215.0
charliebn,2023,35,70,1999,81.66666666666667,70.2,35.10982768399754,2215.0
charliebn,2023,36,62,2061,87.33333333333333,73.6,32.80701144572605,2215.0
charliebn,2023,37,95,2156,75.66666666666667,80.4,33.065087327875,2215.0
charliebn,2023,38,59,2215,72.0,83.2,29.74390693906905,2215.0
charlieh,2023,1,67,67,67.0,67.0,0.0,1790.0
charlieh,2023,2,36,103,51.5,51.5,21.920310216782973,1790.0
charlieh,2023,3,53,156,52.0,52.0,15.524174696260024,1790.0
charlieh,2023,4,73,229,54.0,57.25,16.45954636879968,1790.0
charlieh,2023,5,48,277,58.0,55.4,14.842506526863986,1790.0
charlieh,2023,6,81,358,67.33333333333333,58.2,18.45806056984319,1790.0
charlieh,2023,7,40,398,56.333333333333336,59.0,17.30606829987678,1790.0
charlieh,2023,8,26,424,49.0,53.6,22.941229260874405,1790.0
charlieh,2023,9,94,518,53.333333333333336,57.8,28.6041954964652,1790.0
charlieh,2023,10,64,582,61.333333333333336,61.0,28.124722220850465,1790.0
charlieh,2023,11,25,607,61.0,49.8,29.295050776539032,1790.0
charlieh,2023,12,51,658,46.666666666666664,52.0,28.78367592924851,1790.0
charlieh,2023,13,25,683,33.666666666666664,51.8,29.01206645518378,1790.0
charlieh,2023,14,61,744,45.666666666666664,45.2,19.05780679931455,1790.0
charlieh,2023,15,41,785,42.333333333333336,40.6,15.899685531481433,1790.0
charlieh,2023,16,65,850,55.666666666666664,48.6,16.14930339054908,1790.0
charlieh,2023,17,26,876,44.0,43.6,18.862661530123475,1790.0
charlieh,2023,18,49,925,46.666666666666664,48.4,15.74166446091391,1790.0
charlieh,2023,19,38,963,37.666666666666664,43.8,14.446452851824906,1790.0
charlieh,2023,20,36,999,41.0,42.8,14.855975228843107,1790.0
charlieh,2023,21,40,1039,38.0,37.8,8.25832912882503,1790.0
charlieh,2023,22,52,1091,42.666666666666664,43.0,7.071067811865475,1790.0
charlieh,2023,23,26,1117,39.333333333333336,38.4,9.316651759081692,1790.0
charlieh,2023,24,49,1166,42.333333333333336,40.6,10.430723848324238,1790.0
charlieh,2023,25,57,1223,44.0,44.8,12.19426094521517,1790.0
charlieh,2023,26,20,1243,42.0,40.8,16.63430190900718,1790.0
charlieh,2023,27,52,1295,43.0,40.8,16.63430190900718,1790.0
charlieh,2023,28,51,1346,41.0,45.8,14.720733677368123,1790.0
charlieh,2023,29,18,1364,40.333333333333336,39.6,18.95521036549054,1790.0
charlieh,2023,30,58,1422,42.333333333333336,39.8,19.188538245525635,1790.0
charlieh,2023,31,23,1445,33.0,40.4,18.447222013083707,1790.0
charlieh,2023,32,53,1498,44.666666666666664,40.6,18.609137540466513,1790.0
charlieh,2023,33,26,1524,34.0,35.6,18.474306482247176,1790.0
charlieh,2023,34,80,1604,53.0,48.0,23.759208741033444,1790.0
charlieh,2023,35,37,1641,47.666666666666664,43.8,23.402991261802413,1790.0
charlieh,2023,36,62,1703,59.666666666666664,51.6,21.12581359380036,1790.0
charlieh,2023,37,41,1744,46.666666666666664,49.2,21.603240497666086,1790.0
charlieh,2023,38,46,1790,49.666666666666664,53.2,17.73978579352073,1790.0
damy,2023,1,66,66,66.0,66.0,0.0,1849.0
damy,2023,2,62,128,64.0,64.0,2.8284271247461903,1849.0
damy,2023,3,40,168,56.0,56.0,14.0,1849.0
damy,2023,4,89,257,63.666666666666664,64.25,20.072784228070272,1849.0
damy,2023,5,39,296,56.0,59.2,20.72920644887305,1849.0
damy,2023,6,73,369,67.0,60.6,21.524404753674375,1849.0
damy,2023,7,69,438,60.333333333333336,62.0,21.863211109075447,1849.0
damy,2023,8,24,462,55.333333333333336,58.8,26.55560204551951,1849.0
damy,2023,9,56,518,49.666666666666664,52.2,20.6082507748717,1849.0
damy,2023,10,58,576,46.0,56.0,19.27433526739638,1849.0
damy,2023,11,33,609,49.0,48.0,18.748333259252675,1849.0
damy,2023,12,54,663,48.333333333333336,45.0,15.459624833740307,1849.0
damy,2023,13,55,718,47.333333333333336,51.2,10.2810505299799,1849.0
damy,2023,14,59,777,56.0,51.8,10.709808588392232,1849.0
damy,2023,15,23,800,45.666666666666664,44.8,15.84929020492716,1849.0
damy,2023,16,31,831,37.666666666666664,44.4,16.241921068642096,1849.0
damy,2023,17,26,857,26.666666666666668,38.8,16.91744661584602,1849.0
damy,2023,18,40,897,32.333333333333336,35.8,14.481022063376603,1849.0
damy,2023,19,52,949,39.333333333333336,34.4,11.760102040373628,1849.0
damy,2023,20,65,1014,52.333333333333336,42.8,15.865055940651454,1849.0
damy,2023,21,35,1049,50.666666666666664,43.6,15.208550226763892,1849.0
damy,2023,22,34,1083,44.666666666666664,45.2,13.179529581893279,1849.0
damy,2023,23,47,1130,38.666666666666664,46.6,12.856904759700136,1849.0
damy,2023,24,73,1203,51.333333333333336,50.8,17.612495564229395,1849.0
damy,2023,25,81,1284,67.0,54.0,21.79449471770337,1849.0
damy,2023,26,42,1326,65.33333333333333,55.4,20.452383724153037,1849.0
damy,2023,27,76,1402,66.33333333333333,63.8,17.93599732381782,1849.0
damy,2023,28,47,1449,55.0,63.8,17.93599732381782,1849.0
damy,2023,29,7,1456,43.333333333333336,50.6,29.82113344593059,1849.0
damy,2023,30,29,1485,27.666666666666668,40.2,25.29229131573492,1849.0
damy,2023,31,14,1499,16.666666666666668,34.6,27.77228834647948,1849.0
damy,2023,32,50,1549,31.0,29.4,19.191143790821847,1849.0
damy,2023,33,42,1591,35.333333333333336,28.4,18.14662503056698,1849.0
damy,2023,34,56,1647,49.333333333333336,38.2,16.88786546606764,1849.0
damy,2023,35,42,1689,46.666666666666664,40.8,16.09968943799849,1849.0
damy,2023,36,70,1759,56.0,52.0,11.661903789690603,1849.0
damy,2023,37,61,1820,57.666666666666664,54.2,12.214745187681979,1849.0
damy,2023,38,29,1849,53.333333333333336,51.6,16.19567843592852,1849.0
devan,2023,1,35,35,35.0,35.0,0.0,1811.0
devan,2023,2,50,85,42.5,42.5,10.606601717798213,1811.0
devan,2023,3,45,130,43.333333333333336,43.333333333333336,7.637626158259733,1811.0
devan,2023,4,73,203,56.0,50.75,16.09088769044973,1811.0
devan,2023,5,46,249,54.666666666666664,49.8,14.096098751072935,1811.0
devan,2023,6,58,307,59.0,54.4,11.588787684654507,1811.0
devan,2023,7,69,376,57.666666666666664,58.2,12.83354978172446,1811.0
devan,2023,8,39,415,55.333333333333336,57.0,14.543039572248984,1811.0
devan,2023,9,53,468,53.666666666666664,53.0,11.467344941179713,1811.0
devan,2023,10,79,547,57.0,59.6,15.29051993883792,1811.0
devan,2023,11,11,558,47.666666666666664,50.2,26.705804612480787,1811.0
devan,2023,12,64,622,51.333333333333336,49.2,25.907527863538043,1811.0
devan,2023,13,54,676,43.0,52.2,25.29229131573492,1811.0
devan,2023,14,68,744,62.0,55.2,26.28117196777952,1811.0
devan,2023,15,36,780,52.666666666666664,46.6,23.426480742954116,1811.0
devan,2023,16,26,806,43.333333333333336,49.6,18.077610461562667,1811.0
devan,2023,17,56,862,39.333333333333336,48.0,16.792855623746664,1811.0
devan,2023,18,34,896,38.666666666666664,44.0,17.378147196982766,1811.0
devan,2023,19,30,926,40.0,36.4,11.610340218959992,1811.0
devan,2023,20,38,964,34.0,36.8,11.627553482998904,1811.0
devan,2023,21,41,1005,36.333333333333336,39.8,9.959919678390984,1811.0
devan,2023,22,41,1046,40.0,36.8,4.764451699828631,1811.0
devan,2023,23,50,1096,44.0,40.0,7.176350047203657,1811.0
devan,2023,24,67,1163,52.666666666666664,47.4,11.844830095868828,1811.0
devan,2023,25,94,1257,70.33333333333333,58.6,22.45662485771181,1811.0
devan,2023,26,41,1298,67.33333333333333,58.6,22.45662485771181,1811.0
devan,2023,27,62,1360,65.66666666666667,62.8,20.191582404556605,1811.0
devan,2023,28,35,1395,46.0,59.8,23.424346308915432,1811.0
devan,2023,29,6,1401,34.333333333333336,47.6,32.76125760711881,1811.0
devan,2023,30,27,1428,22.666666666666668,34.2,20.4132310034448,1811.0
devan,2023,31,35,1463,22.666666666666668,33.0,20.087309426600665,1811.0
devan,2023,32,59,1522,40.333333333333336,32.4,19.02104098097683,1811.0
devan,2023,33,41,1563,45.0,33.6,19.411336893681487,1811.0
devan,2023,34,51,1614,50.333333333333336,42.6,12.680693987317888,1811.0
devan,2023,35,33,1647,41.666666666666664,43.8,11.009087155618307,1811.0
devan,2023,36,62,1709,48.666666666666664,49.2,12.17374223482656,1811.0
devan,2023,37,65,1774,53.333333333333336,50.4,13.594116374373144,1811.0
devan,2023,38,37,1811,54.666666666666664,49.6,14.38054240979804,1811.0
flemming,2023,1,63,63,63.0,63.0,0.0,2281.0
flemming,2023,2,45,108,54.0,54.0,12.727922061357855,2281.0
flemming,2023,3,40,148,49.333333333333336,49.333333333333336,12.096831541082704,2281.0
flemming,2023,4,83,231,56.0,57.75,19.517086531208154,2281.0
flemming,2023,5,45,276,56.0,55.2,17.838161340227867,2281.0
flemming,2023,6,46,322,58.0,51.8,17.59829537199555,2281.0
flemming,2023,7,25,347,38.666666666666664,47.8,21.393924371185385,2281.0
flemming,2023,8,57,404,42.666666666666664,51.2,21.194338866782328,2281.0
flemming,2023,9,78,482,53.333333333333336,50.2,19.357169214531343,2281.0
flemming,2023,10,73,555,69.33333333333333,55.8,21.41728274081472,2281.0
flemming,2023,11,30,585,60.333333333333336,52.6,24.254896412889504,2281.0
flemming,2023,12,95,680,66.0,66.6,24.54180107490076,2281.0
flemming,2023,13,62,742,62.333333333333336,67.6,24.151604501564695,2281.0
flemming,2023,14,70,812,75.66666666666667,66.0,23.547823678633232,2281.0
flemming,2023,15,39,851,57.0,59.2,25.82053446387197,2281.0
flemming,2023,16,67,918,58.666666666666664,66.6,20.0074985942771,2281.0
flemming,2023,17,56,974,54.0,58.8,12.275992831539122,2281.0
flemming,2023,18,56,1030,59.666666666666664,57.6,12.177848742696712,2281.0
flemming,2023,19,54,1084,55.333333333333336,54.4,10.014988766843421,2281.0
flemming,2023,20,86,1170,65.33333333333333,63.8,13.423859355639864,2281.0
flemming,2023,21,82,1252,74.0,66.8,15.786069808536892,2281.0
flemming,2023,22,58,1310,75.33333333333333,67.2,15.466091943344964,2281.0
flemming,2023,23,55,1365,65.0,67.0,15.652475842498527,2281.0
flemming,2023,24,53,1418,55.333333333333336,66.8,15.865055940651454,2281.0
flemming,2023,25,51,1469,53.0,59.8,12.676750372236567,2281.0
flemming,2023,26,68,1537,57.333333333333336,57.0,6.670832032063161,2281.0
flemming,2023,27,93,1630,70.66666666666667,64.0,17.521415467935228,2281.0
flemming,2023,28,51,1681,70.66666666666667,63.2,18.116291011131388,2281.0
flemming,2023,29,11,1692,51.666666666666664,54.8,29.919893047937183,2281.0
flemming,2023,30,48,1740,36.666666666666664,54.2,30.044966300530273,2281.0
flemming,2023,31,51,1791,36.666666666666664,50.8,29.037906260610455,2281.0
flemming,2023,32,55,1846,51.333333333333336,43.2,18.17140610959977,2281.0
flemming,2023,33,46,1892,50.666666666666664,42.2,17.76794867169533,2281.0
flemming,2023,34,98,1990,66.33333333333333,59.6,21.732464195300075,2281.0
flemming,2023,35,59,2049,67.66666666666667,61.8,20.80144225768972,2281.0
flemming,2023,36,65,2114,74.0,64.6,19.90728509867681,2281.0
flemming,2023,37,74,2188,66.0,68.4,19.42421169571624,2281.0
flemming,2023,38,93,2281,77.33333333333333,77.8,17.108477430794352,2281.0
iain,2023,1,79,79,79.0,79.0,0.0,2029.0
iain,2023,2,47,126,63.0,63.0,22.627416997969522,2029.0
iain,2023,3,55,181,60.333333333333336,60.333333333333336,16.653327995729065,2029.0
iain,2023,4,54,235,52.0,58.75,13.961255912942313,2029.0
iain,2023,5,29,264,46.0,52.8,17.977764043395386,2029.0
iain,2023,6,71,335,51.333333333333336,51.2,15.20526224699857,2029.0
iain,2023,7,48,383,49.333333333333336,51.4,15.142654985173506,2029.0
iain,2023,8,50,433,56.333333333333336,50.4,15.00999666888704,2029.0
iain,2023,9,92,525,63.333333333333336,58.0,24.13503677229434,2029.0
iain,2023,10,87,612,76.33333333333333,69.6,20.354360712142253,2029.0
iain,2023,11,26,638,68.33333333333333,60.6,28.067775116670717,2029.0
iain,2023,12,58,696,57.0,62.6,27.2910241654651,2029.0
iain,2023,13,39,735,41.0,60.4,28.9534108526094,2029.0
iain,2023,14,46,781,47.666666666666664,51.2,23.12358103754693,2029.0
iain,2023,15,36,817,40.333333333333336,41.0,11.916375287812988,2029.0
iain,2023,16,41,858,41.0,44.0,8.631338250816038,2029.0
iain,2023,17,28,886,35.0,38.0,6.6708320320631715,2029.0
iain,2023,18,57,943,42.0,41.6,10.876580344942985,2029.0
iain,2023,19,39,982,41.333333333333336,40.2,10.616025621672174,2029.0
iain,2023,20,64,1046,53.333333333333336,45.8,14.515508947329407,2029.0
iain,2023,21,40,1086,47.666666666666664,45.6,14.604793733565705,2029.0
iain,2023,22,65,1151,56.333333333333336,53.0,12.708265027138838,2029.0
iain,2023,23,57,1208,54.0,53.0,12.708265027138838,2029.0
iain,2023,24,63,1271,61.666666666666664,57.8,10.425929215182697,2029.0
iain,2023,25,81,1352,67.0,61.2,14.8054044186574,2029.0
iain,2023,26,32,1384,58.666666666666664,59.6,17.798876369029593,2029.0
iain,2023,27,54,1438,55.666666666666664,57.4,17.643695757975426,2029.0
iain,2023,28,61,1499,49.0,58.2,17.711578134090708,2029.0
iain,2023,29,15,1514,43.333333333333336,48.6,25.676837811537464,2029.0
iain,2023,30,58,1572,44.666666666666664,44.0,19.81161275615895,2029.0
iain,2023,31,29,1601,34.0,43.4,20.305171754998774,2029.0
iain,2023,32,44,1645,43.666666666666664,41.4,19.47562579225633,2029.0
iain,2023,33,30,1675,34.333333333333336,35.2,16.361540269791227,2029.0
iain,2023,34,117,1792,63.666666666666664,55.6,36.308401231670885,2029.0
iain,2023,35,70,1862,72.33333333333333,58.0,36.89850945499018,2029.0
iain,2023,36,67,1929,84.66666666666667,65.6,33.15569332708939,2029.0
iain,2023,37,52,1981,63.0,67.2,32.0265514846666,2029.0
iain,2023,38,48,2029,55.666666666666664,70.8,27.489998181156725,2029.0
jamie,2023,1,77,77,77.0,77.0,0.0,2249.0
jamie,2023,2,31,108,54.0,54.0,32.526911934581186,2249.0
jamie,2023,3,49,157,52.333333333333336,52.333333333333336,23.18045153428495,2249.0
jamie,2023,4,86,243,55.333333333333336,60.75,25.329495323305068,2249.0
jamie,2023,5,44,287,59.666666666666664,57.4,23.179732526498228,2249.0
jamie,2023,6,90,377,73.33333333333333,60.0,26.42915057280502,2249.0
jamie,2023,7,64,441,66.0,66.6,20.923670806051216,2249.0
jamie,2023,8,55,496,69.66666666666667,67.8,19.804039991880448,2249.0
jamie,2023,9,70,566,63.0,64.6,17.25688268488837,2249.0
jamie,2023,10,76,642,67.0,71.0,13.152946437965907,2249.0
jamie,2023,11,33,675,59.666666666666664,59.6,16.772000476985447,2249.0
jamie,2023,12,71,746,60.0,61.0,17.507141400011598,2249.0
jamie,2023,13,29,775,44.333333333333336,55.8,22.796929617823537,2249.0
jamie,2023,14,69,844,56.333333333333336,55.6,22.64508776754906,2249.0
jamie,2023,15,34,878,44.0,47.2,20.909328061896204,2249.0
jamie,2023,16,86,964,63.0,57.8,24.953957601951643,2249.0
jamie,2023,17,35,999,51.666666666666664,50.6,25.383065220733293,2249.0
jamie,2023,18,39,1038,53.333333333333336,52.6,23.58601280420241,2249.0
jamie,2023,19,31,1069,35.0,45.0,23.0976189249022,2249.0
jamie,2023,20,66,1135,45.333333333333336,51.4,23.712865706194183,2249.0
jamie,2023,21,84,1219,60.333333333333336,51.0,22.989127865145303,2249.0
jamie,2023,22,46,1265,65.33333333333333,53.2,21.556901447100422,2249.0
jamie,2023,23,41,1306,57.0,53.6,21.243822631532215,2249.0
jamie,2023,24,89,1395,58.666666666666664,65.2,21.649480363278936,2249.0
jamie,2023,25,63,1458,64.33333333333333,64.6,21.663333076883628,2249.0
jamie,2023,26,47,1505,66.33333333333333,57.2,19.60102038160259,2249.0
jamie,2023,27,56,1561,55.333333333333336,59.2,18.660117898877278,2249.0
jamie,2023,28,74,1635,59.0,65.8,16.30030674557998,2249.0
jamie,2023,29,8,1643,46.0,49.6,25.264599739556537,2249.0
jamie,2023,30,55,1698,45.666666666666664,48.0,24.44381312316064,2249.0
jamie,2023,31,52,1750,38.333333333333336,49.0,24.494897427831788,2249.0
jamie,2023,32,54,1804,53.666666666666664,48.6,24.368011818775866,2249.0
jamie,2023,33,71,1875,59.0,48.0,23.611437906235196,2249.0
jamie,2023,34,108,1983,77.66666666666667,68.0,23.611437906235196,2249.0
jamie,2023,35,49,2032,76.0,66.8,24.57030728338578,2249.0
jamie,2023,36,60,2092,72.33333333333333,68.4,23.60720229082642,2249.0
jamie,2023,37,102,2194,70.33333333333333,78.0,25.932604959779884,2249.0
jamie,2023,38,55,2249,72.33333333333333,74.8,27.923108709454258,2249.0
lloyd,2023,1,49,49,49.0,49.0,0.0,2059.0
lloyd,2023,2,60,109,54.5,54.5,7.7781745930520225,2059.0
lloyd,2023,3,38,147,49.0,49.0,11.0,2059.0
lloyd,2023,4,75,222,57.666666666666664,55.5,15.800843859321775,2059.0
lloyd,2023,5,38,260,50.333333333333336,52.0,15.763882770434446,2059.0
lloyd,2023,6,52,312,55.0,52.6,15.678010077812809,2059.0
lloyd,2023,7,57,369,49.0,52.0,15.378556499229699,2059.0
lloyd,2023,8,52,421,53.666666666666664,54.8,13.330416347586446,2059.0
lloyd,2023,9,62,483,57.0,52.2,8.955445270895241,2059.0
lloyd,2023,10,110,593,74.66666666666667,66.6,24.613004692641653,2059.0
lloyd,2023,11,31,624,67.66666666666667,62.4,29.108418026406042,2059.0
lloyd,2023,12,75,699,72.0,66.0,29.38537050983023,2059.0
lloyd,2023,13,37,736,47.666666666666664,63.0,31.835514759463216,2059.0
lloyd,2023,14,34,770,48.666666666666664,57.4,34.41366007852115,2059.0
lloyd,2023,15,43,813,38.0,44.0,17.888543819998322,2059.0
lloyd,2023,16,46,859,41.0,47.0,16.355427233796128,2059.0
lloyd,2023,17,32,891,40.333333333333336,38.4,5.941380311005188,2059.0
lloyd,2023,18,31,922,36.333333333333336,37.2,6.833739825307964,2059.0
lloyd,2023,19,22,944,28.333333333333332,34.8,9.731392500562297,2059.0
lloyd,2023,20,44,988,32.333333333333336,35.0,9.949874371066205,2059.0
lloyd,2023,21,44,1032,36.666666666666664,34.6,9.423375191511802,2059.0
lloyd,2023,22,63,1095,50.333333333333336,40.8,15.514509338035802,2059.0
lloyd,2023,23,31,1126,46.0,40.8,15.514509338035802,2059.0
lloyd,2023,24,83,1209,59.0,53.0,20.285462775100797,2059.0
lloyd,2023,25,85,1294,66.33333333333333,61.2,23.731835158706122,2059.0
lloyd,2023,26,31,1325,66.33333333333333,58.6,26.623298067669978,2059.0
lloyd,2023,27,74,1399,63.333333333333336,60.8,27.517267306184312,2059.0
lloyd,2023,28,50,1449,51.666666666666664,64.6,23.37306141693895,2059.0
lloyd,2023,29,6,1455,43.333333333333336,49.2,31.99531215662694,2059.0
lloyd,2023,30,74,1529,43.333333333333336,47.0,29.17190429162964,2059.0
lloyd,2023,31,65,1594,48.333333333333336,53.8,28.464012366495346,2059.0
lloyd,2023,32,50,1644,63.0,49.0,26.13426869074396,2059.0
lloyd,2023,33,75,1719,63.333333333333336,54.0,28.64437117480501,2059.0
lloyd,2023,34,80,1799,68.33333333333333,68.8,11.819475453673908,2059.0
lloyd,2023,35,32,1831,62.333333333333336,60.4,19.578048932414077,2059.0
lloyd,2023,36,95,1926,69.0,66.4,25.145576151681233,2059.0
lloyd,2023,37,96,2022,74.33333333333333,75.6,26.04419321077157,2059.0
lloyd,2023,38,37,2059,76.0,68.0,31.280984639234106,2059.0
mamta,2023,1,59,59,59.0,59.0,0.0,2276.0
mamta,2023,2,55,114,57.0,57.0,2.8284271247461903,2276.0
mamta,2023,3,37,151,50.333333333333336,50.333333333333336,11.718930554164633,2276.0
mamta,2023,4,81,232,57.666666666666664,58.0,18.07392228230128,2276.0
mamta,2023,5,57,289,58.333333333333336,57.8,15.658863304850707,2276.0
mamta,2023,6,78,367,72.0,61.6,18.13284313062902,2276.0
mamta,2023,7,51,418,62.0,60.8,18.579558659989747,2276.0
mamta,2023,8,47,465,58.666666666666664,62.8,15.690761613127643,2276.0
mamta,2023,9,72,537,56.666666666666664,61.0,13.435028842544401,2276.0
mamta,2023,10,78,615,65.66666666666667,65.2,15.056560032092323,2276.0
mamta,2023,11,36,651,62.0,56.8,17.626684316683043,2276.0
mamta,2023,12,66,717,60.0,59.8,17.669182210843825,2276.0
mamta,2023,13,43,760,48.333333333333336,59.0,18.466185312619388,2276.0
mamta,2023,14,53,813,54.0,55.2,17.020575783445164,2276.0
mamta,2023,15,47,860,47.666666666666664,49.0,11.33578404875463,2276.0
mamta,2023,16,45,905,48.333333333333336,50.8,9.284395510748125,2276.0
mamta,2023,17,41,946,44.333333333333336,45.8,4.604345773288525,2276.0
mamta,2023,18,32,978,39.333333333333336,43.6,7.797435475847166,2276.0
mamta,2023,19,32,1010,35.0,39.4,7.092249290598852,2276.0
mamta,2023,20,71,1081,45.0,44.2,16.021860066796236,2276.0
mamta,2023,21,65,1146,56.0,48.2,18.56609813611896,2276.0
mamta,2023,22,54,1200,63.333333333333336,50.8,18.212632978237934,2276.0
mamta,2023,23,39,1239,52.666666666666664,52.2,16.60421633200435,2276.0
mamta,2023,24,75,1314,56.0,60.8,14.532721699667958,2276.0
mamta,2023,25,81,1395,65.0,62.8,16.79880948162696,2276.0
mamta,2023,26,28,1423,61.333333333333336,55.4,22.700220263248546,2276.0
mamta,2023,27,45,1468,51.333333333333336,53.6,23.19051530259731,2276.0
mamta,2023,28,49,1517,40.666666666666664,55.6,22.018174311236614,2276.0
mamta,2023,29,24,1541,39.333333333333336,45.4,22.58982071642004,2276.0
mamta,2023,30,61,1602,44.666666666666664,41.4,15.306861206661539,2276.0
mamta,2023,31,47,1649,44.0,45.2,13.386560424545205,2276.0
mamta,2023,32,66,1715,58.0,49.4,16.28803241647069,2276.0
mamta,2023,33,93,1808,68.66666666666667,58.2,25.371243564319034,2276.0
mamta,2023,34,108,1916,89.0,75.0,24.869660230891775,2276.0
mamta,2023,35,79,1995,93.33333333333333,78.6,23.607202290826415,2276.0
mamta,2023,36,101,2096,96.0,89.4,16.949926253526883,2276.0
mamta,2023,37,108,2204,96.0,97.8,12.194260945215163,2276.0
mamta,2023,38,72,2276,93.66666666666667,93.6,16.94992625352688,2276.0
matt,2023,1,80,80,80.0,80.0,0.0,1868.0
matt,2023,2,52,132,66.0,66.0,19.79898987322333,1868.0
matt,2023,3,37,169,56.333333333333336,56.333333333333336,21.82506204649447,1868.0
matt,2023,4,90,259,59.666666666666664,64.75,24.513601666557825,1868.0
matt,2023,5,42,301,56.333333333333336,60.2,23.54145280138845,1868.0
matt,2023,6,76,377,69.33333333333333,59.4,22.75521918154163,1868.0
matt,2023,7,41,418,53.0,57.2,24.13917977065501,1868.0
matt,2023,8,37,455,51.333333333333336,57.2,24.13917977065501,1868.0
matt,2023,9,66,521,48.0,52.4,17.444196742756603,1868.0
matt,2023,10,69,590,57.333333333333336,57.8,17.59829537199555,1868.0
matt,2023,11,37,627,57.333333333333336,50.0,16.09347693943108,1868.0
matt,2023,12,55,682,53.666666666666664,52.8,15.336231610144651,1868.0
matt,2023,13,74,756,55.333333333333336,60.2,14.720733677368122,1868.0
matt,2023,14,69,825,66.0,60.8,15.073154945133417,1868.0
matt,2023,15,39,864,60.666666666666664,54.8,16.858232410309213,1868.0
matt,2023,16,17,881,41.666666666666664,50.8,23.28518842526296,1868.0
matt,2023,17,17,898,24.333333333333332,43.2,27.40802802100144,1868.0
matt,2023,18,60,958,31.333333333333332,40.4,23.974986965585614,1868.0
matt,2023,19,49,1007,42.0,36.4,19.20416621465249,1868.0
matt,2023,20,38,1045,49.0,36.2,19.175505208468433,1868.0
matt,2023,21,32,1077,39.666666666666664,39.2,16.39207125411551,1868.0
matt,2023,22,36,1113,35.333333333333336,43.0,11.401754250991381,1868.0
matt,2023,23,59,1172,42.333333333333336,42.8,11.03177229641729,1868.0
matt,2023,24,75,1247,56.666666666666664,48.0,18.371173070873837,1868.0
matt,2023,25,72,1319,68.66666666666667,54.8,19.967473550752484,1868.0
matt,2023,26,36,1355,61.0,55.6,18.87591057406238,1868.0
matt,2023,27,45,1400,51.0,57.4,16.86119805944999,1868.0
matt,2023,28,35,1435,38.666666666666664,52.6,19.50128200913981,1868.0
matt,2023,29,3,1438,27.666666666666668,38.2,24.712345093090622,1868.0
matt,2023,30,35,1473,24.333333333333332,30.8,16.099689437998492,1868.0
matt,2023,31,35,1508,24.333333333333332,30.6,16.02498049920811,1868.0
matt,2023,32,41,1549,37.0,29.8,15.205262246998576,1868.0
matt,2023,33,49,1598,41.666666666666664,32.6,17.515707236649057,1868.0
matt,2023,34,43,1641,44.333333333333336,40.6,5.899152481501044,1868.0
matt,2023,35,46,1687,46.0,42.8,5.310367218940689,1868.0
matt,2023,36,76,1763,55.0,51.0,14.300349646075079,1868.0
matt,2023,37,63,1826,61.666666666666664,55.4,13.831124321616066,1868.0
matt,2023,38,42,1868,60.333333333333336,54.0,14.949916387726038,1868.0
mika,2023,1,59,59,59.0,59.0,0.0,2093.0
mika,2023,2,73,132,66.0,66.0,9.899494936611665,2093.0
mika,2023,3,52,184,61.333333333333336,61.333333333333336,10.692676621563628,2093.0
